4-character id, ALBH
begin date, 2015-01-01
end date, 2017-01-01
longitude, -123.487470777 E
latitude, 48.3897811345 N
units, meters**0 days**-1
date, north, east, vertical, north std. deviation, east std. deviation, vertical std. deviation
2015-06-24, 1.641972e-10, 8.512025e-11, 8.908913e-11, 6.691333e-10, 6.252548e-10, 9.460339e-10
2015-06-25, 2.342654e-10, 8.248060e-11, 1.075901e-10, 6.694740e-10, 6.255125e-10, 9.464632e-10
2015-06-26, 2.973437e-10, 7.617600e-11, 1.279983e-10, 6.698526e-10, 6.258124e-10, 9.468229e-10
2015-06-27, 3.500946e-10, 6.583121e-11, 1.502339e-10, 6.702253e-10, 6.261011e-10, 9.470995e-10
2015-06-28, 3.895897e-10, 5.122018e-11, 1.741702e-10, 6.705423e-10, 6.263222e-10, 9.472840e-10
2015-06-29, 4.134964e-10, 3.238871e-11, 1.996404e-10, 6.707600e-10, 6.264304e-10, 9.473775e-10
2015-06-30, 4.202479e-10, 9.741087e-12, 2.264490e-10, 6.708532e-10, 6.264032e-10, 9.473944e-10
2015-07-01, 4.091755e-10, -1.594120e-11, 2.543776e-10, 6.708223e-10, 6.262472e-10, 9.473636e-10
2015-07-02, 3.805728e-10, -4.356784e-11, 2.831758e-10, 6.706955e-10, 6.259977e-10, 9.473259e-10
2015-07-03, 3.356728e-10, -7.188724e-11, 3.125294e-10, 6.705230e-10, 6.257111e-10, 9.473274e-10
2015-07-04, 2.765365e-10, -9.966707e-11, 3.420034e-10, 6.703648e-10, 6.254505e-10, 9.474104e-10
2015-07-05, 2.058811e-10, -1.258345e-10, 3.709740e-10, 6.702753e-10, 6.252696e-10, 9.476023e-10
2015-07-06, 1.268984e-10, -1.495173e-10, 3.985735e-10, 6.702888e-10, 6.252004e-10, 9.479080e-10
2015-07-07, 4.310293e-11, -1.699862e-10, 4.236760e-10, 6.704128e-10, 6.252468e-10, 9.483067e-10
2015-07-08, -4.178676e-11, -1.865636e-10, 4.449375e-10, 6.706272e-10, 6.253879e-10, 9.487541e-10
2015-07-09, -1.239642e-10, -1.985728e-10, 4.608896e-10, 6.708915e-10, 6.255846e-10, 9.491893e-10
2015-07-10, -1.996828e-10, -2.053628e-10, 4.700692e-10, 6.711526e-10, 6.257890e-10, 9.495448e-10
2015-07-11, -2.654502e-10, -2.063959e-10, 4.711616e-10, 6.713546e-10, 6.259526e-10, 9.497567e-10
2015-07-12, -3.182520e-10, -2.013569e-10, 4.631364e-10, 6.714465e-10, 6.260327e-10, 9.497750e-10
2015-07-13, -3.557728e-10, -1.902503e-10, 4.453556e-10, 6.713895e-10, 6.259979e-10, 9.495716e-10
